sample	strain	chr_end	read_id	copy_index	n_copies	true_element	matched_element	matched_end	yp_start	yp_end	read_length	telo_side
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	1	7	E-chr4R-1	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	2	7	E-chr4R-2	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	3	7	E-chr4R-3	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	4	7	E-chr4R-4	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	6	7	E-chr4R-6	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.614488	7	7	E-chr4R-7	E-chr14L-2	chr14L	8052	54979	55138	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.991497	2	7	E-chr4R-2	E-chr14L-2	chr14L	258	47073	55133	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1090089	7	7	E-chr4R-7	E-chr14L-2	chr14L	145	47078	55134	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	1	7	E-chr4R-1	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	2	7	E-chr4R-2	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	3	7	E-chr4R-3	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	4	7	E-chr4R-4	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	6	7	E-chr4R-6	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.778154	7	7	E-chr4R-7	E-chr14L-2	chr14L	8058	54966	55131	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	1	7	E-chr4R-1	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	2	7	E-chr4R-2	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	3	7	E-chr4R-3	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	4	7	E-chr4R-4	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	6	7	E-chr4R-6	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1000908	7	7	E-chr4R-7	E-chr14L-2	chr14L	8051	54971	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	1	7	E-chr4R-1	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	2	7	E-chr4R-2	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	3	7	E-chr4R-3	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	4	7	E-chr4R-4	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	6	7	E-chr4R-6	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.470223	7	7	E-chr4R-7	E-chr14L-2	chr14L	6863	53795	53940	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	1	7	E-chr4R-1	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	2	7	E-chr4R-2	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	3	7	E-chr4R-3	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	4	7	E-chr4R-4	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	6	7	E-chr4R-6	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688616	7	7	E-chr4R-7	E-chr14L-2	chr14L	8060	55011	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	1	7	E-chr4R-1	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	2	7	E-chr4R-2	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	3	7	E-chr4R-3	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	4	7	E-chr4R-4	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	6	7	E-chr4R-6	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1525608	7	7	E-chr4R-7	E-chr14L-2	chr14L	8058	55031	55129	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	1	7	E-chr4R-1	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	2	7	E-chr4R-2	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	3	7	E-chr4R-3	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	4	7	E-chr4R-4	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	6	7	E-chr4R-6	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.321454	7	7	E-chr4R-7	E-chr14L-2	chr14L	8052	54962	55126	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1166762	2	7	E-chr4R-2	E-chr14L-2	chr14L	157	47059	55127	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	1	7	E-chr4R-1	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	2	7	E-chr4R-2	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	3	7	E-chr4R-3	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	4	7	E-chr4R-4	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	6	7	E-chr4R-6	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.617217	7	7	E-chr4R-7	E-chr14L-2	chr14L	8044	54974	55113	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	1	7	E-chr4R-1	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	2	7	E-chr4R-2	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	3	7	E-chr4R-3	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	4	7	E-chr4R-4	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	6	7	E-chr4R-6	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1487952	7	7	E-chr4R-7	E-chr14L-2	chr14L	8056	54930	55118	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.112583	2	7	E-chr4R-2	E-chr14L-2	chr14L	8093	54980	55124	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.112583	3	7	E-chr4R-3	E-chr14L-2	chr14L	8093	54980	55124	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.112583	4	7	E-chr4R-4	E-chr14L-2	chr14L	8093	54980	55124	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.112583	6	7	E-chr4R-6	E-chr14L-2	chr14L	8093	54980	55124	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.112583	7	7	E-chr4R-7	E-chr14L-2	chr14L	8093	54980	55124	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	1	7	E-chr4R-1	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	2	7	E-chr4R-2	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	3	7	E-chr4R-3	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	4	7	E-chr4R-4	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	6	7	E-chr4R-6	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.236880	7	7	E-chr4R-7	E-chr14L-2	chr14L	8055	54989	55116	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	1	7	E-chr4R-1	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	2	7	E-chr4R-2	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	3	7	E-chr4R-3	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	4	7	E-chr4R-4	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	6	7	E-chr4R-6	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350798	7	7	E-chr4R-7	E-chr14L-2	chr14L	8053	54947	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	1	7	E-chr4R-1	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	2	7	E-chr4R-2	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	3	7	E-chr4R-3	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	4	7	E-chr4R-4	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	6	7	E-chr4R-6	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1173420	7	7	E-chr4R-7	E-chr14L-2	chr14L	8054	54975	55110	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	1	7	E-chr4R-1	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	2	7	E-chr4R-2	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	3	7	E-chr4R-3	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	4	7	E-chr4R-4	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	6	7	E-chr4R-6	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.944756	7	7	E-chr4R-7	E-chr14L-2	chr14L	8031	54960	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	1	7	E-chr4R-1	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	2	7	E-chr4R-2	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	3	7	E-chr4R-3	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	4	7	E-chr4R-4	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	6	7	E-chr4R-6	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.688115	7	7	E-chr4R-7	E-chr14L-2	chr14L	8057	54986	55094	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1247084	1	7	E-chr4R-1	E-chr14L-2	chr14L	221	47055	55057	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350882	1	7	E-chr4R-1	E-chr14L-2	chr14L	8063	54997	55084	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350882	2	7	E-chr4R-2	E-chr14L-2	chr14L	8063	54997	55084	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350882	3	7	E-chr4R-3	E-chr14L-2	chr14L	8063	54997	55084	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350882	4	7	E-chr4R-4	E-chr14L-2	chr14L	8063	54997	55084	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.350882	7	7	E-chr4R-7	E-chr14L-2	chr14L	8063	54997	55084	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	1	7	E-chr4R-1	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	2	7	E-chr4R-2	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	3	7	E-chr4R-3	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	4	7	E-chr4R-4	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	6	7	E-chr4R-6	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.216147	7	7	E-chr4R-7	E-chr14L-2	chr14L	6827	53752	53852	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	1	7	E-chr4R-1	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	2	7	E-chr4R-2	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	3	7	E-chr4R-3	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	4	7	E-chr4R-4	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	6	7	E-chr4R-6	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.821721	7	7	E-chr4R-7	E-chr14L-2	chr14L	8053	54921	55087	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	1	7	E-chr4R-1	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	2	7	E-chr4R-2	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	3	7	E-chr4R-3	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	4	7	E-chr4R-4	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	6	7	E-chr4R-6	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.516058	7	7	E-chr4R-7	E-chr14L-2	chr14L	8054	54954	55073	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1206800	2	7	E-chr4R-2	E-chr14L-2	chr14L	8083	54952	55068	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1206800	3	7	E-chr4R-3	E-chr14L-2	chr14L	8083	54952	55068	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1206800	4	7	E-chr4R-4	E-chr14L-2	chr14L	8083	54952	55068	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1206800	6	7	E-chr4R-6	E-chr14L-2	chr14L	8083	54952	55068	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1206800	7	7	E-chr4R-7	E-chr14L-2	chr14L	8083	54952	55068	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659741	7	7	E-chr4R-7	E-chr14L-2	chr14L	231	46993	54996	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.634406	2	7	E-chr4R-2	E-chr14L-2	chr14L	7924	54836	54913	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.634406	3	7	E-chr4R-3	E-chr14L-2	chr14L	7924	54836	54913	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.634406	4	7	E-chr4R-4	E-chr14L-2	chr14L	7924	54836	54913	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.634406	6	7	E-chr4R-6	E-chr14L-2	chr14L	7924	54836	54913	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.634406	7	7	E-chr4R-7	E-chr14L-2	chr14L	7924	54836	54913	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.937549	1	7	E-chr4R-1	E-chr14L-2	chr14L	194	47008	55033	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.937549	7	7	E-chr4R-7	E-chr14L-2	chr14L	194	47008	55033	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.797398	1	7	E-chr4R-1	E-chr14L-2	chr14L	8058	54890	55040	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.797398	2	7	E-chr4R-2	E-chr14L-2	chr14L	8058	54890	55040	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.797398	3	7	E-chr4R-3	E-chr14L-2	chr14L	8058	54890	55040	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.797398	4	7	E-chr4R-4	E-chr14L-2	chr14L	8058	54890	55040	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.797398	6	7	E-chr4R-6	E-chr14L-2	chr14L	8058	54890	55040	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1110272	2	7	E-chr4R-2	E-chr14L-2	chr14L	8040	54832	55025	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1110272	3	7	E-chr4R-3	E-chr14L-2	chr14L	8040	54832	55025	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1110272	4	7	E-chr4R-4	E-chr14L-2	chr14L	8040	54832	55025	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1110272	6	7	E-chr4R-6	E-chr14L-2	chr14L	8040	54832	55025	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.1110272	7	7	E-chr4R-7	E-chr14L-2	chr14L	8040	54832	55025	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659505	1	7	E-chr4R-1	E-chr14L-2	chr14L	8064	54890	55031	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659505	2	7	E-chr4R-2	E-chr14L-2	chr14L	8064	54890	55031	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659505	3	7	E-chr4R-3	E-chr14L-2	chr14L	8064	54890	55031	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659505	6	7	E-chr4R-6	E-chr14L-2	chr14L	8064	54890	55031	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.659505	7	7	E-chr4R-7	E-chr14L-2	chr14L	8064	54890	55031	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.855302	2	7	E-chr4R-2	E-chr14L-2	chr14L	195	46785	54841	beginning
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.641530	1	7	E-chr4R-1	E-chr14L-2	chr14L	6261	51967	52109	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.641530	3	7	E-chr4R-3	E-chr14L-2	chr14L	6261	51967	52109	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.641530	4	7	E-chr4R-4	E-chr14L-2	chr14L	6261	51967	52109	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.641530	6	7	E-chr4R-6	E-chr14L-2	chr14L	6261	51967	52109	end
6991_day0_with_selection_repeat	6991	chr4R	SRR33298373.641530	7	7	E-chr4R-7	E-chr14L-2	chr14L	6261	51967	52109	end
6991_day0_with_selection_repeat	6991	chr5L	SRR33298373.260098	1	1	E-chr5L-1	E-chr10L-1	chr10L	5817	12525	12782	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.754255	1	1	E-chr7R-1	E-chr14L-1	chr14L	261	6891	20896	beginning
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.1236979	1	1	E-chr7R-1	E-chr14L-1	chr14L	14038	20684	20914	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.741107	1	1	E-chr7R-1	E-chr14L-1	chr14L	14037	20688	20876	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.817243	1	1	E-chr7R-1	E-chr14L-1	chr14L	14041	20694	20843	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.789560	1	1	E-chr7R-1	E-chr16L-1	chr16L	14011	20649	20814	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.516417	1	1	E-chr7R-1	E-chr14L-1	chr14L	141	6808	20827	beginning
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.1395949	1	1	E-chr7R-1	E-chr16L-1	chr16L	14024	20675	20814	end
6991_day0_with_selection_repeat	6991	chr7R	SRR33298373.946722	1	1	E-chr7R-1	E-chr16L-1	chr16L	13993	20659	20736	end
7172_day0_with_selection	7172	chr12R	SRR33298432.133513	2	8	E-chr12R-2	E-chr16L-3	chr16L	10962	66456	66565	end
7172_day0_with_selection	7172	chr12R	SRR33298432.133513	3	8	E-chr12R-3	E-chr16L-3	chr16L	10962	66456	66565	end
7172_day0_with_selection	7172	chr12R	SRR33298432.133513	4	8	E-chr12R-4	E-chr4R-7	chr4R	10962	66456	66565	end
7172_day0_with_selection	7172	chr12R	SRR33298432.133513	5	8	E-chr12R-5	E-chr16L-3	chr16L	10962	66456	66565	end
7172_day0_with_selection	7172	chr12R	SRR33298432.111013	2	8	E-chr12R-2	E-chr4R-7	chr4R	327	54547	63991	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.111013	3	8	E-chr12R-3	E-chr4R-7	chr4R	327	54547	63991	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.111013	4	8	E-chr12R-4	E-chr4R-7	chr4R	327	54547	63991	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.111013	5	8	E-chr12R-5	E-chr4R-7	chr4R	327	54547	63991	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.125647	2	8	E-chr12R-2	E-chr4R-7	chr4R	281	54474	65489	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.125647	3	8	E-chr12R-3	E-chr4R-7	chr4R	281	54474	65489	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.125647	4	8	E-chr12R-4	E-chr4R-7	chr4R	281	54474	65489	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.125647	5	8	E-chr12R-5	E-chr4R-7	chr4R	281	54474	65489	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.245818	2	8	E-chr12R-2	E-chr4R-7	chr4R	216	54435	65454	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.245818	3	8	E-chr12R-3	E-chr4R-7	chr4R	216	54435	65454	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.245818	4	8	E-chr12R-4	E-chr4R-7	chr4R	216	54435	65454	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.245818	5	8	E-chr12R-5	E-chr4R-7	chr4R	216	54435	65454	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.112706	2	8	E-chr12R-2	E-chr16L-3	chr16L	11032	65232	65459	end
7172_day0_with_selection	7172	chr12R	SRR33298432.112706	3	8	E-chr12R-3	E-chr16L-3	chr16L	11032	65232	65459	end
7172_day0_with_selection	7172	chr12R	SRR33298432.112706	4	8	E-chr12R-4	E-chr4R-7	chr4R	11032	65232	65459	end
7172_day0_with_selection	7172	chr12R	SRR33298432.112706	5	8	E-chr12R-5	E-chr16L-3	chr16L	11032	65232	65459	end
7172_day0_with_selection	7172	chr12R	SRR33298432.230238	2	8	E-chr12R-2	E-chr4R-7	chr4R	258	54446	65438	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.230238	3	8	E-chr12R-3	E-chr4R-7	chr4R	258	54446	65438	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.230238	4	8	E-chr12R-4	E-chr4R-7	chr4R	258	54446	65438	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.230238	5	8	E-chr12R-5	E-chr4R-7	chr4R	258	54446	65438	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.37064	2	8	E-chr12R-2	E-chr4R-7	chr4R	216	54425	65446	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.37064	3	8	E-chr12R-3	E-chr4R-7	chr4R	216	54425	65446	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.37064	4	8	E-chr12R-4	E-chr4R-7	chr4R	216	54425	65446	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.37064	5	8	E-chr12R-5	E-chr4R-7	chr4R	216	54425	65446	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.88033	2	8	E-chr12R-2	E-chr16L-3	chr16L	11011	65199	65426	end
7172_day0_with_selection	7172	chr12R	SRR33298432.88033	3	8	E-chr12R-3	E-chr16L-3	chr16L	11011	65199	65426	end
7172_day0_with_selection	7172	chr12R	SRR33298432.88033	4	8	E-chr12R-4	E-chr4R-7	chr4R	11011	65199	65426	end
7172_day0_with_selection	7172	chr12R	SRR33298432.88033	5	8	E-chr12R-5	E-chr16L-3	chr16L	11011	65199	65426	end
7172_day0_with_selection	7172	chr12R	SRR33298432.202472	2	8	E-chr12R-2	E-chr4R-7	chr4R	216	54409	65430	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.202472	3	8	E-chr12R-3	E-chr4R-7	chr4R	216	54409	65430	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.202472	4	8	E-chr12R-4	E-chr4R-7	chr4R	216	54409	65430	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.202472	5	8	E-chr12R-5	E-chr4R-7	chr4R	216	54409	65430	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.158335	2	8	E-chr12R-2	E-chr4R-7	chr4R	197	54395	65415	beginning
7172_day0_with_selection	7172	chr12R	SRR33298432.158335	3	8	E-chr12R-3	E-chr4R-7	chr4R	197	54395	65415	beginning
