read_id	anchor_name	Repeat_Type	repeat_length	Adapter_After_Telomere	Tag_After_Telomere	both_adapter_and_tag	either_adapter_or_tag	trimmed_read_length_past_anchor	length_to_trim_end_of_read	y_prime_probe_count	reference_y_primes	y_primes_relative_to_ref	delta_y_prime_sign	reference_y_prime_end_status	read_y_prime_end_status	y_prime_type_delta_y_prime_sign	chr_end	chr_end_rank
c74390ee-d76f-4618-a51d-ceb2bfd83251	chr13L_anchor	AC	136.0	True	False	False	True	10889.0	33.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
fb9f1918-411a-4c71-80f0-3134b158756f	chr13L_anchor	TG	98.0	True	False	False	True	10853.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
288aec2d-da2d-4fd3-80ca-69b8f199c46a	chr13L_anchor	AC	180.0	True	False	False	True	10875.0	44.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6c753cde-0fad-48ce-b47d-08a3e37d9528	chr13L_anchor	AC	261.0	True	False	False	True	11019.0	25.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6c70af7f-71a5-4b48-84d0-6db6ec6749b8	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
8f24621d-ae08-4c36-89ed-3b119fe83661	chr13L_anchor	AC	167.0	True	False	False	True	10926.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6c0999d9-e8e9-4a7d-adc6-3953ce2e379d	chr13L_anchor	TG	89.0	True	False	False	True	10843.0	6.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0d00dfd0-bbc6-4d06-bcda-72d88504d464	chr13L_anchor	AC	100.0	True	False	False	True	10850.0	25.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0c9a0787-63d8-44eb-bb0f-ed728cbfbe6a	chr13L_anchor	AC	146.0	True	False	False	True	10834.0	25.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0c9501f9-16e9-4f65-b21e-595d4c95f27d	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
3b7cc203-40c2-4d98-b5a7-528945c7b52f	chr13L_anchor	TG	135.0	True	False	False	True	10885.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b7feff45-6f6f-4f73-82ce-e32c44a4c7a4	chr13L_anchor	AC	194.0	True	False	False	True	10871.0	33.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3ab79ab6-29ce-48e8-b4c4-ed2f6f446f6e	chr13L_anchor	AC	185.0	True	False	False	True	10937.0	46.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6b6445e6-2dcc-45ec-97d7-5a3d90e57ffd	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
6b5b6781-5c9c-406e-b1f1-7dc1dca3a7ca	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
0db018f6-d793-40ea-b048-338de70e70fa	chr13L_anchor	AC	139.0	True	False	False	True	10892.0	35.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0d6b81e9-b740-4f6f-a13f-0b95da38c20b	chr13L_anchor	AC	78.0	True	False	False	True	10822.0	28.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b6f5f1d5-2255-4a0c-ba85-24b223960572	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
3c2ca500-ff09-4c6b-a86d-4eea44113287	chr13L_anchor	TG	132.0	True	False	False	True	10930.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
c780c647-3a25-4e9e-8e83-2912b0f63776	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
8f412f86-1c25-4412-9613-4b6b6481bab2	chr13L_anchor	AC	108.0	True	False	False	True	10852.0	31.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f400aa1d-9f5e-4411-979a-4dd09bd9c8de	chr13L_anchor	TG		False	False	False	False			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f3ea338e-f784-439a-9f05-7d79befeb495	chr13L_anchor	AC	143.0	True	False	False	True	10855.0	33.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6bdf4b4a-dfad-4fc4-bda5-508e1ea72746	chr13L_anchor	TG	246.0	True	False	False	True	10983.0	6.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6bd3eb6a-719c-4711-8b22-5c6ab66d6a07	chr13L_anchor	AC	106.0	True	False	False	True	10856.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
16d240a6-1ef4-49a1-8903-e663d9f5573a	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
5e75d93c-6c0c-4e6a-9bc3-1ff66c53f0d0	chr13L_anchor	TG		True	False	False	True			2.0	1	1.0	+	Reference Y Primes = 1	Read Y Primes = 2+	+ Reference Y Primes = 1	13L	24
16833b26-45b4-43fe-9e4e-4e500c64fd1a	chr13L_anchor	TG	136.0	True	False	False	True	10885.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
22e9d987-854f-4bdc-ae80-4ca0ae31032c	chr13L_anchor	TG	73.0	True	False	False	True	10823.0	6.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3cc81db9-77df-493e-a3c7-4ac85200e219	chr13L_anchor	AC	173.0	True	False	False	True	10917.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3cb234dd-b833-4cc1-841d-4c47a83b6eda	chr13L_anchor	TG	264.0	False	False	False	False	11020.0	1.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
c78e21c8-c99a-4278-bada-6c6b930f723a	chr13L_anchor	AC	84.0	False	False	False	False	10823.0	37.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
c8124d9a-5913-4e74-b6e8-c0fe5a6e31d4	chr13L_anchor	TG	252.0	True	False	False	True	11020.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
df1f0e77-8f86-4220-b787-12e5fa65f773	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
8fd15465-3b23-4cdb-9a19-f9ad5ada8e67	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
6b885e22-a506-42fe-846e-f324207d236c	chr13L_anchor	TG	89.0	False	False	False	False	10832.0	0.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
5fb451b7-601e-44eb-9f5a-e8eff59d3db5	chr13L_anchor	AC	109.0	True	False	False	True	10879.0	29.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
d7ab19a1-eb94-49ae-bfc8-f667bdf3b720	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
15e0b00b-560f-4f93-8d41-b8ee5bf1bc3a	chr13L_anchor	AC	131.0	True	False	False	True	10875.0	35.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
15d6ef05-2a32-4ef7-9ec3-ac23770e10d1	chr13L_anchor	AC	254.0	True	False	False	True	11006.0	30.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
45e524f7-baed-4d28-83b6-f34ecea5cda5	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
edc98593-585c-48d9-a91b-f5d288722d27	chr13L_anchor	AC	137.0	True	False	False	True	10869.0	26.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
9aa9682e-6378-48ef-beef-450d4b6f75fc	chr13L_anchor	AC	171.0	True	False	False	True	10924.0	32.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
9abb8b8a-91cc-41a8-a615-051c1adecd54	chr13L_anchor	AC	107.0	True	False	False	True	10863.0	57.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
d7fdd437-37c9-4742-a13a-737cbc14229e	chr13L_anchor	AC		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
af9390b8-d8bf-45c4-abf9-e13873a9b48d	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
99674895-a4a6-4e97-bd7d-c8ee3c68ea1b	chr13L_anchor	AC	119.0	True	False	False	True	10851.0	31.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
99ab1e42-9a6a-43e9-99b4-75e840af6fba	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
610c9920-dd35-4785-a4ff-02aad757a883	chr13L_anchor	TG	66.0	True	False	False	True	10818.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
69b03547-5269-49c1-aebd-152ef3f0ada9	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
69a990b6-557d-4d24-87d5-a3a674a39b0f	chr13L_anchor	TG		False	False	False	False			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
e985761a-3bae-4830-873a-e13ca1323e3a	chr13L_anchor	TG		True	False	False	True			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
e97ed05b-9a14-44d9-b84e-92a15449fc62	chr13L_anchor	AC	114.0	True	False	False	True	10852.0	35.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3d567b1c-d49b-4018-a59a-14ba8de5e3e1	chr13L_anchor	TG	164.0	True	False	False	True	10916.0	5.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3d24e13a-b9dd-40e5-b780-3b30d0e8b83d	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
0de9d35e-7706-49c1-befa-22f9c06b1797	chr13L_anchor	TG	138.0	True	False	False	True	10889.0	11.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0dc0b2c4-269c-4251-8263-ebf8d790166b	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
6a4de2ee-6193-4164-9bfc-cdc8048f05ad	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
90847e67-1e29-40a7-8a1f-4cf1f0f1cef5	chr13L_anchor	AC	137.0	True	False	False	True	10902.0	31.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
90ce0521-309a-4a7e-92a8-9a27c1ca8704	chr13L_anchor	AC	170.0	True	False	False	True	10893.0	29.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6a847091-8ba1-4d5c-8350-547e450c5297	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
449b83fd-8ea3-43d7-97e0-0d3122978dd9	chr13L_anchor	AC	194.0	True	False	False	True	10930.0	38.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b08082cb-2dcc-43cf-9910-1435e1b160e9	chr13L_anchor	TG	168.0	False	False	False	False	11026.0	2.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
44534291-36d2-40a3-af80-a80ff05c9b86	chr13L_anchor	TG	117.0	False	False	False	False	10863.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
caea34f7-dbe8-40b1-8ae0-d4b21b50f481	chr13L_anchor	TG	138.0	True	False	False	True	10830.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
61b6c7e8-fd9a-4ff2-bcf3-cc8dd2292e17	chr13L_anchor	AC	232.0	True	False	False	True	10990.0	36.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
27387ad4-66c0-435c-b594-715c3cd4c304	chr13L_anchor	AC		True	False	False	True			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b4e61471-e2e4-4bc8-9d92-75a7a78c68cd	chr13L_anchor	AC	164.0	True	False	False	True	10916.0	36.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
c844ea34-b0c5-493d-8c64-76bb3ddcc353	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
c8444330-c851-44ab-b1d7-073d43a5a4ed	chr13L_anchor	AC	114.0	True	False	False	True	10865.0	32.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
6a0d41e3-5406-48b1-ac92-2e918e7dd3b7	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
d7f7e4b7-a4e5-479e-855e-1910824ddf51	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
d7e16c49-fc47-40a7-8baa-bc54869bedb4	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
d8a71d6c-a671-4314-8624-56390ac8bdf1	chr13L_anchor	TG	212.0	True	False	False	True	10944.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
60993247-87ea-4448-86fa-cb29f8390dad	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
d82138f5-183b-45af-93be-bb185cae55a8	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
14d215f8-9f82-4738-a3ee-2c3634e0884c	chr13L_anchor	AC	88.0	True	False	False	True	22159.0	30.0	3.0	1	2.0	+	Reference Y Primes = 1	Read Y Primes = 2+	+ Reference Y Primes = 1	13L	24
98d1e058-2814-4847-be5a-9a4fdde3ee35	chr13L_anchor	TG	178.0	True	False	False	True	11122.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
243b2e7c-8af8-40cd-9023-5ffe0d650c18	chr13L_anchor	AC	44.0	True	False	False	True	11247.0	32.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
44318adc-0c01-4344-94da-217e26747ca1	chr13L_anchor	TG	96.0	True	False	False	True	10846.0	6.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f03e491d-e08c-4c95-9f98-8798151b727e	chr13L_anchor	TG	159.0	True	False	False	True	10914.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
686d8f03-d9f2-4096-baee-8427c41e5051	chr13L_anchor	TG		True	False	False	True			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3f6a28fb-976c-4182-ab49-d8ea6cd3a4fd	chr13L_anchor	TG	163.0	False	False	False	False	10880.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b44e12ce-7d8f-4f14-99cb-fbac7b26ae11	chr13L_anchor	AC	143.0	True	False	False	True	10849.0	27.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3f34ad80-5f76-4ce8-b0de-6b21d5478ba8	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
ed627639-2de2-47db-b4ea-8feb7d905e4e	chr13L_anchor	AC	247.0	True	False	False	True	10969.0	33.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3ece4f3c-4d4e-4b1c-bde1-c20193d275fc	chr13L_anchor	AC	177.0	True	False	False	True	10930.0	27.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3ecd4c88-b726-4a21-abc8-98e139a43f3f	chr13L_anchor	AC	97.0	True	False	False	True	10854.0	39.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
3ea17025-def1-4f7f-930f-dd30ed31464a	chr13L_anchor	TG		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
275900eb-c58f-4e8b-9aa1-56649151aa43	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
0e89d06b-073f-447b-81e6-22d859cd9401	chr13L_anchor	TG	131.0	True	False	False	True	10875.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f4335339-ef09-4b0b-bab2-83f226060d75	chr13L_anchor	TG	85.0	True	False	False	True	10842.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
23eabad7-df61-45c9-84c0-804d9c7580bd	chr13L_anchor	TG	154.0	True	False	False	True	10882.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
13d64e03-6847-4a15-bde1-1ef351236c79	chr13L_anchor	AC	254.0	True	False	False	True	11018.0	31.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
b19d4326-3e95-4c9b-935b-bfc10a004664	chr13L_anchor	TG		True	False	False	True			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
12bb271f-4c02-4c99-8ccc-6bfca662618b	chr13L_anchor	TG	95.0	False	False	False	False	10844.0	6.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
da49fa12-cba7-4b69-8b37-1eab5f965887	chr13L_anchor	AC	127.0	True	False	False	True	10865.0	29.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f0014476-c68d-48d8-8897-bf8076a8b0aa	chr13L_anchor	AC		False	False	False	False			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
9762641e-1cda-4613-9bd8-5f49e09c833e	chr13L_anchor	AC	107.0	False	False	False	False	10858.0	36.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
13319908-03b6-487c-b044-39a19f2ed4ed	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
0f481496-f89f-490d-a20a-4f1de6b85e9c	chr13L_anchor	AC	236.0	True	False	False	True	10990.0	24.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0f435d12-6ff6-4117-ac5a-26c7d1855129	chr13L_anchor	TG		False	False	False	False			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
c8b237a8-a526-4282-a8a5-b3dc60777e83	chr13L_anchor	AC	70.0	True	False	False	True	10838.0	38.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
689ae015-4964-41a4-aed6-1f8af8f50ab7	chr13L_anchor	AC	163.0	True	False	False	True	10938.0	28.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
688073bd-f69d-4ccb-8161-c3b81b40e547	chr13L_anchor	AC	100.0	True	False	False	True	10852.0	36.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
61a71595-ce6a-42fa-aa65-fe5c16459db2	chr13L_anchor	TG	229.0	True	False	False	True	10958.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
d8d58feb-6480-4679-81b7-83c80d8f6c2c	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
1452a9ef-e3bd-4532-899d-fef337f264f3	chr13L_anchor	AC	87.0	True	False	False	True	10860.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
62ba5c2d-61e9-4f73-ba63-d7396f50c3f3	chr13L_anchor	TG	92.0	True	False	False	True	10836.0	8.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
da296dae-9dc2-4edb-85ad-ee58b1bac834	chr13L_anchor	TG	132.0	True	False	False	True	10883.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
129cbd60-bec9-4bc5-9b66-338fa92aadbc	chr13L_anchor	AC	216.0	True	False	False	True	10962.0	29.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
dc227539-aa73-4b2a-b5c5-fb24653cf2c1	chr13L_anchor	TG	90.0	True	False	False	True	10845.0	5.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
4082dce6-97b2-4150-810c-1a604a5c39f8	chr13L_anchor	AC	187.0	True	False	False	True	17588.0	29.0	2.0	1	1.0	+	Reference Y Primes = 1	Read Y Primes = 2+	+ Reference Y Primes = 1	13L	24
eba26c51-2a80-4477-b462-5bcc48ab4702	chr13L_anchor	AC	56.0	True	False	False	True	10815.0	35.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
2722ca13-576b-4719-b356-e0cb041e1f1d	chr13L_anchor	TG		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
2720b530-d770-46f5-a405-c116c36b286d	chr13L_anchor	TG	209.0	True	False	False	True	10972.0	7.0	0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
67c9eedf-0efe-45a4-a52e-e87c928cb625	chr13L_anchor	AC		True	False	False	True			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
6780d843-d5e8-4d13-9924-b64db0cf4584	chr13L_anchor	TG	239.0	True	False	False	True	10998.0	7.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
9343e260-293d-4caf-b9f9-2e7ba2c7df4f	chr13L_anchor	AC		False	False	False	False			0.0	1	-1.0	-	Reference Y Primes = 1	Read Y Primes = 0	- Reference Y Primes = 1	13L	24
66fb2239-6848-4c87-9d1a-fb510eb09e8e	chr13L_anchor	AC		True	False	False	True			1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0ff54a0c-9a65-4f7c-9057-7803b2623c93	chr13L_anchor	AC	188.0	True	False	False	True	10924.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
0fe4e41d-96fa-43c9-84eb-01a310feb46b	chr13L_anchor	AC	164.0	True	False	False	True	10929.0	34.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f5527cf6-28ad-4f63-979c-f233bd7a6954	chr13L_anchor	AC	80.0	False	False	False	False	10836.0	49.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
f54438f0-6967-41d1-a471-71c75f780db8	chr13L_anchor	AC	100.0	False	False	False	False	10854.0	38.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
62e10421-772d-4601-beec-94527de81b15	chr13L_anchor	AC	94.0	True	False	False	True	10852.0	37.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
66846a9f-ef2f-4942-bac0-632310808685	chr13L_anchor	AC	133.0	True	False	False	True	10862.0	26.0	1.0	1	0.0	same	Reference Y Primes = 1	Read Y Primes = 1	same Reference Y Primes = 1	13L	24
