read_id_paper	chr_end_paper	n_yprime	switch	our_read_id	groups	read_id_ours	chr_end_ours	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
be9a1bd6-ea8d-45ce-a804-809fd9804947	chr5L	3	N	SRR33298449.307474	ID6,ID3,ID3	SRR33298449.307474	chr5L	23710.0	end	0.0	5044.0	5044.0	5682.0	638.0	chr5L	chr5L	-1.0	99.86	0.0	0.95	no_change	False	5682.0	5791.0	109.0	chr5L	-1.0	100.0	93.24	0.8379	no_change	ID21	3.0	ID6,ID3,ID3	ID6:5817-12286;ID3:12463-17945;ID3:18118-23597	5817.0	23597.0	17780.0	Y' Gain	1.0		ID3	True	chr10L,chr14R,chr5L,chr9L	ID3,ID3	ID3,ID3	2.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3-4]:ID3,ID3	1.0	chr14L	2.0		1.0	1.0	chr14L	True	0.44	True	y_prime=chr14L; y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3-4]:ID3,ID3	False	base=0.40, complexity=1.10	chr14L=0.60	False	arm	donor_transfer	chr14L	True	105.0	3.0	113.0	
c0a64a6e-ba50-4a03-bcc2-5a2b3603785e	chr11L	2	N	SRR33298449.261135	ID7,ID8	SRR33298449.261135	chr11L	23381.0	end	0.0	5037.0	5037.0	10123.0	5086.0	chr11L	chr11L	-1.0	98.64	0.0	0.95	no_change	False	10123.0	10856.0	733.0	chr11L	-1.0	99.59	90.12	0.9697	no_change	ID5	2.0	ID7,ID2	ID7:10916-16380;ID2:16556-23230	10916.0	23230.0	12314.0	Y' Gain	0.0		ID7	True	chr13L	ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	2.0	chr13L	1.0		0.0	1.0	chr13L	True	0.44	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	144.0	2.0	151.0	
c3e6dbcc-4a84-4765-b775-4887c29158da	chr15R	3	N	SRR33298449.24762	ID2,ID2,ID2	SRR33298449.24762	chr15R	39627.0	end	0.0	5053.0	5053.0	18487.0	13434.0	chr15R	chr15R	-1.0	95.97	0.0	0.95	no_change	False	18487.0	19192.0	705.0	chr15R	-1.0	96.46	87.88	0.8962	no_change	ID2	3.0	ID2,ID2,ID2	ID2:19192-25832;ID2:26007-32626;ID2:32794-39439	19192.0	39439.0	20247.0	Y' Gain	1.0		ID2	True	chr15R,chr4R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1.0		2.0		1.0	1.0	chr4R	True	0.33	True	supplementary=chr4; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr4=0.25;chr12R=0.15;chr4R=0.15	False	arm	donor_transfer_candidates:2		True	165.0	3.0	188.0	
c8e97366-0499-4057-97a7-9feebef6440c	chr2R	4	N	SRR33298449.196678	ID8,ID7,ID8,ID7	SRR33298449.196678	chr2R	40775.0	beginning	35740.0	40775.0	25692.0	35740.0	10048.0	chr2R	chr2R	-1.0	99.24	0.0	0.95	no_change	False	24939.0	25692.0	753.0	chr2R	-1.0	100.0	90.06	0.9968	no_change	ID1	4.0	ID7,ID2,ID7,ID2	ID7:19399-24885;ID2:12590-19237;ID7:6951-12439;ID2:133-6789	133.0	24885.0	24752.0	Y' Gain	0.0		ID7	True	chr13L	ID7,ID2,ID7,ID2	ID7,ID2,ID7,ID2	4.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-4]:ID7,ID2,ID7,ID2	1.0	chr13L	4.0		3.0	3.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-4]:ID7,ID2,ID7,ID2	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	87.0	4.0	133.0	
c90681fe-cbfb-46cd-9590-1b7ee18b50ea	chr8L	4	N	SRR33298449.17944	ID8,ID7,ID8,ID7	SRR33298449.17944	chr8L	30145.0	end	0.0	5029.0	5029.0	5234.0	205.0	chr8L	chr8L	-1.0	89.04	0.0	0.95	no_change	False	5234.0	5683.0	449.0	chr8L	-1.0	98.9	91.26	0.8721	no_change	ID27	4.0	ID2,ID7,ID2,ID7	ID2:5782-11970;ID7:12124-17598;ID2:17761-24398;ID7:24552-30040	5782.0	30040.0	24258.0	1st Y' Change	0.0	ID1	ID2	False	chr15R,chr4R	ID2,ID7,ID2,ID7	ID2,ID7,ID2,ID7	4.0	contiguous	chr13L:rotation	False	chr13L	1.0	chr13L[1-2]:ID2,ID7,ID2,ID7(circ x2.0 moderate | alt chr13L[2-4] + chr13L[1])	1.0	chr13L	4.0	chr13L[1-2]:ID2,ID7x2.0:moderate	3.0	3.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr13L:rotation; y_prime_status=1st Y' Change; y_prime_path=chr13L[1-2]:ID2,ID7,ID2,ID7(circ x2.0 moderate | alt chr13L[2-4] + chr13L[1])	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	96.0	4.0	105.0	
ccc28dcc-7a00-4f45-b9ee-0b0eff2d4840	chr13L	7	N	SRR33298449.552456	ID7,ID7,ID8,ID7,ID8,ID8,ID7	SRR33298449.552456	chr13L	47666.0	end	0.0	5040.0	5040.0	9504.0	4464.0	chr13L	chr13L	-1.0	99.85	0.0	0.95	no_change	False	9504.0	10256.0	752.0	chr13L	-1.0	99.87	89.94	0.9952	no_change	ID1	6.0	ID7,ID2,ID7,ID2,ID2,ID7	ID7:10310-15871;ID2:16033-22673;ID7:22824-28303;ID2:28465-35118;ID2:35283-41942;ID7:42100-47585	10310.0	47585.0	37275.0	Y' Gain	4.0		ID2	True	chr13L	ID2,ID7	ID2,ID7	2.0	contiguous	chr13L:contiguous	True		1.0	self[2-3]:ID2,ID7	1.0	self	2.0		1.0	1.0	chr13L	True	0.33	True	y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=self[2-3]:ID2,ID7	False	base=0.30, complexity=1.10		False	self	tandem_amplification_same_end		True	71.0	6.0	81.0	
cfe9ef3a-5653-4c61-830c-59f07d65b7e4	chr12L	3	N	SRR33298449.369151	ID8,ID7,ID1	SRR33298449.369151	chr12L	23374.0	beginning	18349.0	23374.0	18221.0	18349.0	128.0			-1.0	0.0	0.0	0.0	no_data	False	17809.0	18221.0	412.0	chr12L	-1.0	99.03	94.12	0.7386	no_change	ID7	3.0	ID1,ID7,ID2	ID1:12586-17778;ID7:6952-12434;ID2:150-6788	150.0	17778.0	17628.0	Y' Gain	1.0		ID7	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-2]:ID7,ID2	1.0	chr13L	2.0		1.0	1.0	chr13L	True	0.44	True	y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID7,ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	110.0	3.0	150.0	
d3083910-d389-431e-a515-21bf01cb6b97	chr9L	3	N	SRR33298449.170056	ID6,ID2,ID2	SRR33298449.170056	chr9L	44321.0	end	0.0	5047.0	5047.0	23030.0	17983.0	chr9L	chr9L	-1.0	99.09	0.0	0.95	no_change	False	23030.0	23865.0	835.0	chr9L	-1.0	100.0	94.64	0.768	no_change	ID3	3.0	ID6,ID2,ID2	ID6:23866-30868;ID2:30876-37511;ID2:37520-44164	23866.0	44164.0	20298.0	Y' Gain	1.0		ID2	True	chr10L,chr14R,chr5L,chr9L	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr4R[1-2]:ID2,ID2	1.0	chr4R	2.0		1.0	1.0	chr4R	True	0.33	True	supplementary=chr12; y_prime=chr4R; y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr4R[1-2]:ID2,ID2	False	base=0.30, complexity=1.10	chr4R=0.60;chr12=0.25	False	arm	donor_transfer	chr4R	True	148.0	3.0	157.0	
d3ec9dff-5c34-4c96-9cea-e877d9e8d106	chr8L	3	N	SRR33298449.510400	ID8,ID7,ID1	SRR33298449.510400	chr8L	23359.0	beginning	18326.0	23359.0	18121.0	18326.0	205.0	chr8L	chr8L	-1.0	100.0	0.0	0.95	no_change	False	17669.0	18121.0	452.0	chr8L	-1.0	100.0	91.87	0.9065	no_change	ID27	3.0	ID1,ID7,ID2	ID1:12556-17570;ID7:6916-12405;ID2:103-6754	103.0	17570.0	17467.0	Y' Gain	1.0		ID7	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-2]:ID7,ID2	1.0	chr13L	2.0		1.0	1.0	chr13L	True	0.44	True	supplementary=chr5; y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID7,ID2	False	base=0.40, complexity=1.10	chr13L=0.60;chr5=0.25	False	arm	donor_transfer	chr13L	True	63.0	3.0	103.0	
d7a2c0c9-84c3-4b00-b573-0e7b3089ea9c	chr2R	4	N	SRR33298449.507268	ID7,ID8,ID7,ID8	SRR33298449.507268	chr2R	40720.0	end	0.0	5038.0	5038.0	15032.0	9994.0	chr2R	chr2R	-1.0	99.56	0.0	0.95	no_change	False	15032.0	15785.0	753.0	chr2R	-1.0	100.0	90.06	0.9968	no_change	ID1	4.0	ID7,ID2,ID7,ID2	ID7:15839-21321;ID2:21483-28131;ID7:28282-33767;ID2:33929-40583	15839.0	40583.0	24744.0	Y' Gain	0.0		ID7	True	chr13L	ID7,ID2,ID7,ID2	ID7,ID2,ID7,ID2	4.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-4]:ID7,ID2,ID7,ID2	1.0	chr13L	4.0		3.0	3.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-4]:ID7,ID2,ID7,ID2	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	127.0	4.0	137.0	
d90ce87d-1638-46df-b1c7-9ba664ca05ad	chr1R	3	Y	SRR33298449.109175	ID5,ID7,ID3	SRR33298449.109175	chr1R	48681.0	end	0.0	5044.0	5044.0	29945.0	24901.0	chr1R	chr1R	-1.0	96.22	0.0	0.95	no_change	False	29945.0	30678.0	733.0	chr1R	-1.0	98.64	89.57	0.9406	no_change	ID15	3.0	ID5,ID7,ID3	ID5:30710-37425;ID7:37576-43033;ID3:43174-48621	30710.0	48621.0	17911.0	Y' Gain	0.0		ID5	True	chr14L,chr16L,chr7R	ID5,ID7,ID3		0.0			False		0.0	chr14L|chr16L|chr7R:ID5 > chr13L[1]:ID7 > chr14L[3]:ID3	3.0		1.0		0.0	2.0	chr14L	True	0.33	True	supplementary=chr14; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_status=Y' Gain; y_prime_path=chr14L|chr16L|chr7R:ID5 > chr13L[1]:ID7 > chr14L[3]:ID3	False	base=0.30, complexity=1.10	chr14=0.25	False	arm_via_y_prime_candidates	unmatched_array		True	43.0	3.0	60.0	
ddc393f4-1635-454a-a245-cdfb56c01bae	chr15L	5	N	SRR33298449.433991	ID5,ID2,ID3,ID3,ID3	SRR33298449.433991	chr15L	37456.0	end	0.0	5033.0	5033.0	5874.0	841.0	chr15L	chr15L	-1.0	100.0	0.0	0.95	no_change	False	5874.0	6597.0	723.0	chr15L	-1.0	99.31	88.77	1.0	no_change	ID12	5.0	ID5,ID2,ID3,ID3,ID3	ID5:6874-13520;ID2:13688-20338;ID3:20510-25990;ID3:26165-31650;ID3:31825-37280	6874.0	37280.0	30406.0	Y' Gain	0.0		ID5	True	chr14L,chr16L,chr7R	ID5,ID2,ID3,ID3,ID3	ID5,ID2,ID3,ID3,ID3	5.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[1-5]:ID5,ID2,ID3,ID3,ID3	1.0	chr14L	5.0		4.0	4.0	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[1-5]:ID5,ID2,ID3,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	169.0	5.0	176.0	
df1e7249-2866-40bb-b696-61c18108b66d	chr7R	3	N	SRR33298449.475779	ID5,ID8,ID7	SRR33298449.475779	chr7R	33065.0	end	0.0	5012.0	5012.0	13284.0	8272.0	chr7R	chr7R	-1.0	94.23	0.0	0.95	no_change	False	13284.0	13999.0	715.0	chr7R	-1.0	92.27	83.82	0.8511	no_change	ID26	3.0	ID5,ID2,ID7	ID5:13918-20604;ID2:20765-27362;ID7:27507-32954	13918.0	32954.0	19036.0	Y' Gain	1.0		ID2	True	chr14L,chr16L,chr7R	ID2,ID7	ID2,ID7	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[2-3]:ID2,ID7	1.0	chr13L	2.0		1.0	1.0	chr13L	True	0.44	True	y_prime=chr13L; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[2-3]:ID2,ID7	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	94.0	2.0	111.0	
e140f647-ce2b-4697-ac36-315c9b9cde67	chr3R	4	Y	SRR33298449.567566	ID5,ID8,ID7,ID8	SRR33298449.567566	chr3R	41724.0	end	0.0	5030.0	5030.0	15006.0	9976.0	chr3R	chr3R	-1.0	99.26	99.71	0.95	no_change	False	15006.0	15714.0	708.0	chr7R	-1.0	99.72	89.03	1.0	full_switch	ID26	4.0	ID5,ID2,ID7,ID2	ID5:15633-22369;ID2:22533-29180;ID7:29331-34810;ID2:34972-41616	15633.0	41616.0	25983.0	Y' Gain	0.0		ID5	True	chr14L,chr16L,chr7R	ID5,ID2,ID7,ID2	ID2,ID7,ID2	3.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr14L[1-2]:ID5,ID2 > chr13L[1-2]:ID7,ID2	2.0	chr14L	2.0		2.0	3.0	chr7R	True	0.7	False	x_element=chr7R; y_prime=chr13L; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[1-2]:ID5,ID2 > chr13L[1-2]:ID7,ID2	True	base=1.00, complexity=0.70	chr7R=0.50	False	arm	subtelomere_switch	chr13L	True	101.0	4.0	108.0	
ed1ad3d8-fa2a-45c7-8be3-91896c3bce77	chr8L	3	N	SRR33298449.40681	ID8,ID8,ID7	SRR33298449.40681	chr8L	24476.0	beginning	19490.0	24476.0	19291.0	19490.0	199.0	chr8L	chr8L	-1.0	96.36	0.0	0.95	no_change	False	18845.0	19291.0	446.0	chr8L	-1.0	94.76	87.7	0.8082	no_change	ID27	3.0	ID7,ID2,ID2	ID7:13727-18743;ID2:7004-13600;ID2:203-6840	203.0	18743.0	18540.0	1st Y' Change	0.0	ID1	ID7	False	chr13L	ID7,ID2,ID2	ID7,ID2,ID2	3.0	contiguous	chr13L:rotation	False	chr13L	1.0	chr13L[1]:ID7 > chr12R|chr4R:ID2,ID2	2.0		2.0		1.0	2.0	chr13L	True	0.66	True	supplementary=chr5; y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:rotation; y_prime_status=1st Y' Change; y_prime_path=chr13L[1]:ID7 > chr12R|chr4R:ID2,ID2	False	base=0.60, complexity=1.10	chr13L=1.00;chr5=0.25	False	arm	donor_transfer	chr13L	True	161.0	3.0	203.0	
efb1d44c-6204-4e61-b1c7-bb257411bda6	chr4R	9	N	SRR33298449.338586	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	SRR33298449.338586	chr4R	68817.0	beginning	63765.0	68817.0	61867.0	63765.0	1898.0	chr4R	chr4R	-1.0	96.26	0.0	0.95	no_change	False	61134.0	61867.0	733.0	chr4R	-1.0	100.0	91.66	0.9172	no_change	ID20	9.0	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2:54118-60764;ID2:47461-54109;ID2:40803-47452;ID2:34150-40794;ID2:27347-33994;ID2:20515-27175;ID2:13695-20345;ID2:7039-13686;ID2:217-6869	217.0	60764.0	60547.0	Y' Gain	7.0		ID2	True	chr15R,chr4R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	True		0.5	self[4-5]:ID2,ID2	1.0	self	2.0		1.0	1.0	chr4R	True	0.33	True	supplementary=chr12; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=self[4-5]:ID2,ID2	False	base=0.30, complexity=1.10	chr12=0.25	False	self	tandem_amplification_same_end		True	170.0	9.0	217.0	
f4907755-64c1-44fa-a46e-1ec5fa0ed2bf	chr13L	8	N	SRR33298449.399579	ID7,ID8,ID7,ID7,ID8,ID7,ID8,ID7	SRR33298449.399579	chr13L	58919.0	beginning	53880.0	58919.0	49417.0	53880.0	4463.0	chr13L	chr13L	-1.0	99.06	0.0	0.95	no_change	False	48665.0	49417.0	752.0	chr13L	-1.0	99.47	89.56	0.9902	no_change	ID1	8.0	ID7,ID2,ID7,ID2,ID7,ID7,ID2,ID7	ID7:43128-48611;ID2:36323-42966;ID7:30697-36172;ID2:23881-30535;ID7:18249-23733;ID7:12601-18087;ID2:5784-12439;ID7:144-5637	144.0	48611.0	48467.0	Y' Gain	4.0		ID7	True	chr13L	ID7,ID7,ID2,ID7	ID7,ID7,ID2	3.0	contiguous	chr13L:rotation	True		1.0	self[1-3]:ID7,ID7,ID2,ID7(circ x1.3 moderate | alt chr13L[1] + chr13L[1-3])	1.0	self	4.0	self[1-3]:ID7,ID7,ID2x1.3:moderate	3.0	3.0	chr13L	True	0.33	True	supplementary=chr2; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:rotation; y_prime_status=Y' Gain; y_prime_path=self[1-3]:ID7,ID7,ID2,ID7(circ x1.3 moderate | alt chr13L[1] + chr13L[1-3])	False	base=0.30, complexity=1.10	chr2=0.25	False	self	tandem_amplification_same_end		True	115.0	8.0	144.0	
f91943bc-c5f3-4e31-98ab-05a6842a1565	chr5R	4	N	SRR33298449.67876	ID3,ID3,ID3,ID1	SRR33298449.67876	chr5R	30982.0	beginning	25945.0	30982.0	24461.0	25945.0	1484.0	chr5R	chr5R	-1.0	99.8	0.0	0.95	no_change	False	23839.0	24461.0	622.0	chr5R	-1.0	100.0	92.88	0.8562	no_change	ID22	4.0	ID1,ID3,ID3,ID3	ID1:17131-23823;ID3:11470-16956;ID3:5809-11294;ID3:145-5634	145.0	23823.0	23678.0	Y' Gain	1.0		ID3	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID3,ID3,ID3	ID3,ID3,ID3	3.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3-5]:ID3,ID3,ID3	1.0	chr14L	3.0		2.0	2.0	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3-5]:ID3,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	114.0	4.0	145.0	
fd52549c-8cdd-4b91-b3df-e2ad74363237	chr12L	7	N	SRR33298449.399655	ID3,ID2,ID2,ID2,ID2,ID2,ID2	SRR33298449.399655	chr12L	51883.0	end	0.0	5046.0	5046.0	5177.0	131.0	chr12L	chr12L	-1.0	100.0	0.0	0.95	no_change	False	5177.0	5591.0	414.0	chr12L	-1.0	99.52	94.37	0.754	no_change	ID7	7.0	ID3,ID2,ID2,ID2,ID2,ID2,ID2	ID3:5621-10819;ID2:10980-17637;ID2:17807-24459;ID2:24626-31276;ID2:31448-38109;ID2:38281-44926;ID2:45098-51746	5621.0	51746.0	46125.0	1st Y' Change	0.0	ID1	ID3	False		ID3,ID2,ID2,ID2,ID2,ID2,ID2	ID3,ID2	2.0	contiguous	chr14L:rotation	False	chr14L	1.0	chr14L[3]:ID3 > chr12R|chr13L|chr14L|chr4R:ID2,ID2,ID2,ID2,ID2,ID2(circ x6.0)	2.0		6.0	chr12R|chr13L|chr14L|chr4R:ID2x6.0:na	5.0	6.0	chr14L	True	0.44	True	y_prime=chr14L; y_prime_array_matches=chr14L:rotation; y_prime_status=1st Y' Change; y_prime_path=chr14L[3]:ID3 > chr12R|chr13L|chr14L|chr4R:ID2,ID2,ID2,ID2,ID2,ID2(circ x6.0)	False	base=0.40, complexity=1.10	chr14L=0.60	False	arm	donor_transfer	chr14L	True	116.0	7.0	137.0	
